date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:13:03	5037/5037	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/angry.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/angry.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:03	5091/5091	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/anguished.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/anguished.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:04	2851/2851	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ant.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ant.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:04	5630/5630	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/apple.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/apple.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:05	5096/5096	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/aquarius.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/aquarius.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:05	4343/4343	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/aries.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/aries.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:05	3180/3180	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_backward.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_backward.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:06	3179/3179	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_double_down.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_double_down.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:07	3611/3611	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_double_up.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_double_up.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:07	3006/3006	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_down.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_down.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:08	2889/2889	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_down_small.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_down_small.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:08	3201/3201	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_forward.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_forward.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:08	3521/3521	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_heading_down.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_heading_down.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:09	3520/3520	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_heading_up.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_heading_up.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:09	3041/3041	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_left.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_left.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:10	3342/3342	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_lower_left.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_lower_left.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:10	3334/3334	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_lower_right.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_lower_right.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:11	3022/3022	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_right.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_right.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:11	3712/3712	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_right_hook.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_right_hook.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:12	3073/3073	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_up.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_up.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:12	3542/3542	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_up_down.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_up_down.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:13	3185/3185	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_up_small.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_up_small.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:13	3227/3227	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_upper_left.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_upper_left.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:14	3235/3235	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrow_upper_right.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrow_upper_right.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:14	1399/1399	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrows_clockwise.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrows_clockwise.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:15	4816/4816	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/arrows_counterclockwise.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/arrows_counterclockwise.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:15	6744/6744	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/art.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/art.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:15	2938/2938	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/articulated_lorry.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/articulated_lorry.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:16	6043/6043	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/astonished.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/astonished.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:16	4072/4072	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/atm.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/atm.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:17	3025/3025	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/b.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/b.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:17	5921/5921	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/baby.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/baby.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:18	4461/4461	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/baby_bottle.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/baby_bottle.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:18	3961/3961	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/baby_chick.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/baby_chick.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:19	2967/2967	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/baby_symbol.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/baby_symbol.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:19	5434/5434	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/back.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/back.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:19	3502/3502	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/baggage_claim.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/baggage_claim.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:20	2300/2300	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/balloon.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/balloon.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:20	1829/1829	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ballot_box_with_check.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ballot_box_with_check.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:21	4672/4672	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bamboo.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bamboo.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:21	3915/3915	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/banana.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/banana.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:21	1387/1387	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bangbang.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bangbang.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:22	5583/5583	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bank.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bank.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:22	2449/2449	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bar_chart.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bar_chart.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:23	4252/4252	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/barber.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/barber.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:23	6032/6032	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/baseball.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/baseball.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:24	6386/6386	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/basketball.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/basketball.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:24	3210/3210	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bath.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bath.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:25	2784/2784	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bathtub.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bathtub.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:25	3812/3812	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/battery.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/battery.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:25	5561/5561	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bear.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bear.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:26	5851/5851	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bee.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bee.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:26	6097/6097	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/beer.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/beer.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:27	6591/6591	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/beers.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/beers.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:27	5255/5255	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/beetle.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/beetle.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:27	2761/2761	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/beginner.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/beginner.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:28	4859/4859	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bell.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bell.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:28	5730/5730	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bento.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bento.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:29	6472/6472	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bicyclist.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bicyclist.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:29	4722/4722	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bike.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bike.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:30	3890/3890	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bikini.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bikini.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:30	4878/4878	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/bird.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/bird.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:31	5404/5404	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/birthday.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/birthday.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:31	2369/2369	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_circle.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_circle.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:32	3877/3877	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_joker.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_joker.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:32	3495/3495	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_medium_small_square.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_medium_small_square.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:32	4035/4035	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_medium_square.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_medium_square.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:33	2352/2352	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_nib.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_nib.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:33	3061/3061	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_small_square.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_small_square.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:34	1332/1332	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_square.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_square.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:34	1337/1337	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/black_square_button.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/black_square_button.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:35	4232/4232	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/blossom.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/blossom.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:35	3737/3737	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/blowfish.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/blowfish.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:36	5092/5092	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/blue_book.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/blue_book.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:36	4081/4081	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/blue_car.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/blue_car.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:37	4094/4094	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/blue_heart.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/blue_heart.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:37	5188/5188	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/blush.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/blush.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:38	4840/4840	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/boar.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/boar.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:13:38	3833/3833	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/boat.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/boat.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
